"locus_tag","gene_name","function","logFC","logCPM","PValue","q.value","UniprotID"
"ABUW_0486","ABUW_0486","methylcrotonoyl-CoA carboxylase beta chain",-1.4775908781485,1.83808860474376,0.999999999999975,1,"WP_000154085.1"
"ABUW_0489","ABUW_0489","acetyl-/propionyl-coenzyme A carboxylase alpha chain",-5.27015182135195,3.01764558008552,0.0588000303105195,0.692701831106436,"WP_000672540.1"
"ABUW_0491","sspB","stringent starvation protein B",-1.47685408929757,1.82489007978551,0.999999999999975,1,"no data"
"ABUW_0492","sspA","stringent starvation protein A",-2.25037499851543,1.94313126407536,0.999999999999993,1,"no data"
"ABUW_0497","apaH","bis(5'-nucleosyl)-tetraphosphatase",-3.02375271434534,2.08825739610137,0.500635399121533,1,"no data"
"ABUW_0500","ABUW_0500","hypothetical protein",-4.85048693002607,2.78882091161094,0.0360881494536251,0.565505022366084,"WP_000357904.1"
"ABUW_0501","hflX","GTP-binding protein",-1.47685408929757,1.82489007978551,0.999999999999975,1,"WP_000456890.1"
"ABUW_0502","ABUW_0502","phospholipid/glycerol acyltransferase",-2.19044293082581,1.90814917360387,0.999999999999975,1,"WP_000195142.1"
"ABUW_0503","ABUW_0503","phospholipase D/transphosphatidylase",-1.47650815239268,1.8197112660932,1,1,"WP_000079186.1"
"ABUW_0505","ABUW_0505","OmpA/MotB",-3.28272901039336,2.15745063041396,0.306274434206429,1,"WP_001097560.1"
"ABUW_0506","ABUW_0506","GGDEF domain protein",-2.66634068692184,1.99993980282557,0.500635399121533,1,"WP_005140677.1"
"ABUW_0507","ABUW_0507","hypothetical protein",-1.47685408929757,1.82489007978551,0.999999999999975,1,"WP_002017832.1"
"ABUW_0513","ABUW_0513","FAD-dependent pyridine nucleotide-disulfide oxidoreductase",-3.02448465198839,2.09979049835399,0.500635399121533,1,"WP_000459896.1"
"ABUW_0514","ABUW_0514","hypothetical protein",-2.66707404668649,2.01199329210572,0.999999999999975,1,"WP_000779317.1"
"ABUW_0516","ABUW_0516","alpha/beta fold family hydrolase",-4.34993646043384,2.54571602925203,0.0620969704049002,0.692701831106436,"WP_000543478.1"
"ABUW_0517","thi3","thioredoxin",-3.02517102653527,2.10867282301108,0.500635399121533,1,"no data"
"ABUW_0519","ABUW_0519","hypothetical protein",-2.60120979764143,1.99055417797053,0.555641453598091,1,"WP_000083565.1"
"ABUW_0522","ABUW_0522","hypothetical protein",-3.14014641592883,3.3738917061168,0.0280724916998215,0.496164969578241,"WP_001043524.1"
"ABUW_0524","ABUW_0524","YCII-related protein",-1.4775908781485,1.83808860474376,0.999999999999975,1,"WP_001115787.1"
"ABUW_0526","ABUW_0526","PHP domain protein",-3.31042197200608,2.17535133695042,0.250953098682292,1,"WP_001161539.1"
"ABUW_0528","radC","DNA repair protein RadC",-3.53653727014984,2.22774509498785,0.262698882729029,1,"WP_085920667.1"
"ABUW_0534","ABUW_0534","LemA family",2.65053883276631,1.86830476686185,0.999999999999975,1,"WP_000147160.1"
"ABUW_0536","queA","S-adenosylmethionine:tRNA ribosyltransferase-isomerase",-3.30969164475065,2.16427618138815,0.250953098682292,1,"WP_001177136.1"
"ABUW_0537","ABUW_0537","",-4.9992367448615,2.86912676242896,0.0669915586662145,0.692701831106436,"no data"
"ABUW_0539","ABUW_0539","hypothetical protein",-2.19044293082581,1.90814917360387,0.999999999999975,1,"WP_000218943.1"
"ABUW_0541","ABUW_0541","DNA exonuclease",-3.02409569181363,2.09271809116162,0.500635399121533,1,"WP_000125747.1"
"ABUW_0543","ABUW_0543","hypothetical protein",-2.19078776384674,1.91307375918052,0.999999999999975,1,"WP_000049658.1"
"ABUW_0545","ABUW_0545","hypothetical protein",-1.4775908781485,1.83808860474376,0.999999999999975,1,"WP_001178668.1"
"ABUW_0547","ABUW_0547","hypothetical protein",-2.6017603837478,1.99055417797053,0.554876868093261,1,"WP_002014340.1"
"ABUW_0549","ABUW_0549","hypothetical protein",-1.47650815239268,1.8197112660932,1,1,"WP_000786719.1"
"ABUW_0552","ABUW_0552","hypothetical protein",-3.31006356338002,2.16854438449412,0.253216658792738,1,"WP_000696053.1"
"ABUW_0553","ABUW_0553","NAD-dependent DNA ligase",-3.02482779952046,2.10423523481099,0.500635399121533,1,"WP_000417952.1"
"ABUW_0557","ABUW_0557","phage late control protein D",-3.54753003355032,2.2400422129291,0.264908918237655,1,"WP_000483061.1"
"ABUW_0558","ABUW_0558","phage tail protein",-2.66741811599824,2.01665860795898,0.500635399121533,1,"WP_000979757.1"
"ABUW_0559","ABUW_0559","phage-related membrane protein",-3.39595589316203,3.53841810895319,0.0112361427134582,0.303882620292839,"WP_000774268.1"
"ABUW_0563","ABUW_0563","beta-lactamase OXA-23",-2.19152274689086,1.92567911061611,0.999999999999975,1,"WP_001046004.1"
"ABUW_0565","ABUW_0565","phage tail protein",-0.269143348987209,2.40441707956457,1,1,"WP_001071615.1"
"ABUW_0567","ABUW_0567","phage tail sheath protein",-2.60231045849702,1.99055417797053,0.554120927285206,1,"WP_000963361.1"
"ABUW_0568","ABUW_0568","phage tail fiber protein",-3.28361805709331,2.16172733879363,0.371662326406797,1,"WP_000729646.1"
"ABUW_0569","ABUW_0569","phage tail protein",-3.07615665362021,2.1157171227138,0.52992613742364,1,"WP_001050805.1"
"ABUW_0570","ABUW_0570","phage baseplate assembly protein",-1.47685408929757,1.82489007978551,0.999999999999975,1,"WP_000109738.1"
"ABUW_0572","ABUW_0572","phage baseplate assembly protein",-2.19044293082581,1.90814917360387,0.999999999999975,1,"WP_000990625.1"
"ABUW_0574","ABUW_0574","phage tail completion protein",-1.47650815239268,1.8197112660932,1,1,"WP_000742888.1"
"ABUW_0575","ABUW_0575","hypothetical protein",-1.47685408929757,1.82489007978551,0.999999999999975,1,"WP_000600982.1"
"ABUW_0577","ABUW_0577","phage-related membrane protein",-3.94918991230133,2.39023152810234,0.0818867620479634,0.732163990075908,"WP_001114936.1"
"ABUW_0578","ABUW_0578","phage tail protein",-3.9419467641375,2.38788708764083,0.13730029395213,0.859633558125512,"WP_000659474.1"
"ABUW_0582","ABUW_0582","capsid scaffolding protein",-2.19113267808259,1.917990603871,0.999999999999975,1,"WP_000748563.1"
"ABUW_0583","ABUW_0583","phage-related terminase",-3.28568123928472,2.15571956286179,0.283879575187347,1,"WP_000289874.1"
"ABUW_0584","ABUW_0584","phage-related portal protein",-2.19186783462656,1.93057900459029,0.999999999999975,1,"WP_001284079.1"
"ABUW_0585","ABUW_0585","two-component system histidine kinase sensor component",-4.51161823836907,2.62305612216197,0.0654526729522494,0.692701831106436,"WP_000194110.1"
"ABUW_0586","glnE","glutamate-ammonia-ligase adenylyltransferase",-3.93165746685995,2.37658225728156,0.148468056754444,0.864063893407055,"WP_000990839.1"
"ABUW_0592","ABUW_0592","glycosyltransferase",-5.75453427382011,3.31796290672991,0.00967453981018314,0.277458500216573,"WP_000706922.1"
"ABUW_0593","ABUW_0593","hypothetical protein",-1.47650815239268,1.8197112660932,1,1,"WP_000909270.1"
"ABUW_0594","ABUW_0594","LPS glycosyltransferase subfamily",-2.19113267808259,1.917990603871,0.999999999999975,1,"WP_000721907.1"
"ABUW_0595","ABUW_0595","UDP-N-acetylglucosamine 2-epimerase",0.459908108876509,2.06238753726951,1,1,"no data"
"ABUW_0599","ABUW_0599","hypothetical protein",-3.73519268281953,2.28554550041325,0.135824067212142,0.859633558125512,"WP_001116946.1"
"ABUW_0600","ABUW_0600","TonB-dependent receptor",-4.21618694924157,2.48990175186712,0.137711600568277,0.859633558125512,"no data"
"ABUW_0601","ABUW_0601","phospholipase D",-5.07394830342614,2.90839638015249,0.0927345810492372,0.810095190774946,"WP_001218074.1"
"ABUW_0602","ABUW_0602","hypothetical protein",-1.47685408929757,1.82489007978551,0.999999999999975,1,"WP_001290065.1"
"ABUW_0605","acdA","acyl-CoA dehydrogenase",-1.4775908781485,1.83808860474376,0.999999999999975,1,"no data"
"ABUW_0606","acdB1","acyl-CoA dehydrogenase",-4.64880236365796,2.68414382613737,0.0448109199775002,0.608574471967827,"no data"
"ABUW_0607","ABUW_0607","hypothetical protein",-2.19078776384674,1.91307375918052,0.999999999999975,1,"WP_000784270.1"
"ABUW_0608","baeS","two component signal transduction system kinase sensor component",-3.07698323215934,2.1157171227138,0.530612070593119,1,"WP_012300504.1"
"ABUW_0609","baeR","two component signal transduction system response regulator",-1.4775908781485,1.83808860474376,0.999999999999975,1,"no data"
"ABUW_0610","ABUW_0610","hypothetical protein",-1.4775908781485,1.83808860474376,0.999999999999975,1,"WP_001160220.1"
"ABUW_0613","ABUW_0613","glycerophosphoryl diester phosphodiesterase",-4.42831389419441,2.58163613708675,0.0817591545169498,0.732163990075908,"WP_001220109.1"
"ABUW_0614","ABUW_0614","cobalamin adenosyltransferase",-2.24974543368915,1.94313126407536,1,1,"WP_000509973.1"
"ABUW_0615","ABUW_0615","vitamin B12 receptor",-3.47625454895518,2.21290150679109,0.312855263617043,1,"WP_000045364.1"
"ABUW_0616","trpF","phosphoribosylanthranilate isomerase",-2.24912299467103,1.94313126407536,0.999999999999999,1,"no data"
"ABUW_0617","trpB1","tryptophan synthase, beta subunit",-3.30575305524408,2.14887709056499,0.25298561132818,1,"no data"
"ABUW_0620","ABUW_0620","hypothetical protein",-3.02375271434534,2.08825739610137,0.500635399121533,1,"WP_000991228.1"
"ABUW_0622","trpA","tryptophan synthase, alpha subunit",-4.76908085977326,2.74860150079674,0.032717710267834,0.539542890044016,"WP_000088559.1"
"ABUW_0625","ABUW_0625","hypothetical protein",-1.47650815239268,1.8197112660932,1,1,"WP_002001156.1"
"ABUW_0627","ABUW_0627","metallo-beta-lactamase superfamily protein",-3.54786144413618,2.23185054223314,0.250953098682292,1,"WP_188136368.1"
"ABUW_0628","ABUW_0628","peroxidase",2.65053883276631,1.86830476686185,0.999999999999975,1,"WP_000175332.1"
"ABUW_0631","ABUW_0631","metabolite transport protein",-4.57492096781168,2.64929146327031,0.0401946886771528,0.587460834512234,"WP_000446411.1"
"ABUW_0632","ABUW_0632","hemolysin-3",-2.19044293082581,1.90814917360387,0.999999999999975,1,"WP_001985920.1"
"ABUW_0633","ABUW_0633","putative methyltransferase",4.09279938212775,20.0523981412064,2.66868395451471e-05,0.00405639961086235,"WP_000110465.1"
"ABUW_0634","ABUW_0634","acetyltransferase, gnat family",-4.53405519678192,2.63116604144824,0.0833031090218698,0.740472080194398,"WP_000278748.1"
"ABUW_0636","ABUW_0636","hypothetical protein",-1.47650815239268,1.8197112660932,1,1,"WP_001280986.1"
"ABUW_0637","ABUW_0637","3-hydroxyacyl-CoA dehydrogenase",-5.76857352819294,3.32609516209646,0.00908358412308886,0.27376633967715,"WP_001274334.1"
"ABUW_0640","ABUW_0640","alpha-methylacyl-CoA racemase",-3.63870253670281,2.27363516151029,0.365305479660592,1,"WP_000205332.1"
"ABUW_0641","ABUW_0641","porin B",-3.65795360203091,2.28240216418604,0.203811429743462,1,"WP_002001352.1"
"ABUW_0642","gcd","glucose dehydrogenase",-4.89363197032716,2.811308541019,0.0398525270776034,0.587460834512234,"no data"
"ABUW_0645","ABUW_0645","quaternary ammonium compound-resistance protein",-2.24850750471772,1.94313126407536,0.999999999999995,1,"WP_000457783.1"
"ABUW_0647","ABUW_0647","acetyl-CoA acetyltransferase",-3.00427857983273,2.07220617278912,0.511022799402634,1,"WP_000129968.1"
"ABUW_0648","ABUW_0648","type 4 fimbrial biogenesis protein FimT",-3.53588617171198,2.2211479128448,0.259266683653389,1,"WP_000477151.1"
"ABUW_0652","lysP","amino-acid transport protein",-7.12463690836419,4.30992088252741,0.000184337581408613,0.01557288742644,"no data"
"ABUW_0653","rsmC","ribosomal RNA small subunit methyltransferase C",-5.80343151641836,3.34864883327652,0.0109235540996441,0.301887313299256,"no data"
"ABUW_0654","ABUW_0654","uracil-xanthine permease",-3.00454231257179,2.07220617278912,0.510850023541476,1,"WP_000070856.1"
"ABUW_0655","typA","GTP-binding protein TypA/BipA",-1.47685408929757,1.82489007978551,0.999999999999975,1,"WP_001280092.1"
"ABUW_0659","mutM","formamidopyrimidine-DNA glycosylase",-3.28510210993518,2.15571956286179,0.285090341373956,1,"WP_001114561.1"
"ABUW_0660","ABUW_0660","DNA-3-methyladenine glycosylase",-3.28282865292517,2.15745063041396,0.305954121410345,1,"WP_001280163.1"
"ABUW_0661","ABUW_0661","TonB-dependent receptor",-1.4775908781485,1.83808860474376,0.999999999999975,1,"WP_000055221.1"
"ABUW_0663","ABUW_0663","auxin efflux Carrier",-3.30934975130337,2.16000123726249,0.250953098682292,1,"WP_000231856.1"
"ABUW_0667","ABUW_0667","activator of HSP90 ATPase",-2.64815594469719,2.00462153746236,0.574000134939727,1,"WP_000190594.1"
"ABUW_0673","ABUW_0673","hypothetical protein",-2.79746281937859,2.04062523117975,0.577577360880149,1,"WP_000929502.1"
"ABUW_0675","nolG","multidrug efflux protein",-2.19044293082581,1.90814917360387,0.999999999999975,1,"no data"
"ABUW_0676","nolF","multidrug efflux protein",-2.66707404668649,2.01199329210572,0.999999999999975,1,"no data"
"ABUW_0677","ABUW_0677","hypothetical protein",-1.47650815239268,1.8197112660932,1,1,"WP_001985941.1"
"ABUW_0678","pilG","type IV pilus response regulator receiver protein PilG",-1.47685408929757,1.82489007978551,0.999999999999975,1,"WP_000389061.1"
"ABUW_0680","pilI","type IV pilus signal transduction protein PilI",-2.66780777368951,2.02401134271864,0.500635399121533,1,"no data"
"ABUW_0681","pilJ","type IV pilus methyl-accepting chemotaxis sensory transducer PilJ",-2.66815201489759,2.02866003665375,0.500635399121533,1,"no data"
"ABUW_0682","pilL","type IV pilus hybrid sensor kinase/response regulator PilL",-3.45735421367953,3.84290445275758,0.112711079626251,0.859633558125512,"no data"
"ABUW_0684","ABUW_0684","coproporphyrinogen III oxidase",-2.66780777368951,2.02401134271864,0.500635399121533,1,"WP_000355862.1"
"ABUW_0690","ABUW_0690","ErfK/YbiS/YcfS/YnhG family protein",-1.8193175955596,2.66529529588919,0.207406882562623,1,"WP_000077305.1"
"ABUW_0695","ABUW_0695","",-1.47685408929757,1.82489007978551,0.999999999999975,1,"no data"
"ABUW_0697","ABUW_0697","hypothetical protein",-2.66780777368951,2.02401134271864,0.500635399121533,1,"WP_001198167.1"
"ABUW_0698","ABUW_0698","flavodoxin/nitric oxide synthase",-2.66599686960331,1.99525067589503,0.999999999999975,1,"WP_000473052.1"
"ABUW_0700","ABUW_0700","hypothetical protein",-3.72991035007771,2.28554550041325,0.139836387944037,0.859633558125512,"no data"
"ABUW_0701","ABUW_0701","drug resistance transporter, Bcr/CflA subfamily",-4.72085204949931,2.72425437162187,0.0386162755004435,0.586967387606741,"WP_000003701.1"
"ABUW_0704","agcS","amino acid transport protein",-2.66599686960331,1.99525067589503,0.999999999999975,1,"no data"
"ABUW_0705","ABUW_0705","phospholipase, patatin family",-5.45153751889381,3.12697176843664,0.0309309910538588,0.534728896721217,"WP_000811534.1"
"ABUW_0706","ilvA2","threonine dehydratase",-2.19044293082581,1.90814917360387,0.999999999999975,1,"no data"
"ABUW_0707","ABUW_0707","microcin B17 transport protein",-2.66741811599824,2.01665860795898,0.500635399121533,1,"no data"
"ABUW_0709","ABUW_0709","hypothetical protein",-4.29586428942754,2.52808566349788,0.0698620965734201,0.698781864648296,"WP_000789875.1"
"ABUW_0711","ABUW_0711","intracellular protease, PfpI family",-1.47685408929757,1.82489007978551,0.999999999999975,1,"WP_000037735.1"
"ABUW_0717","mreD","rod shape-determining protein MreD",-3.02448465198839,2.09979049835399,0.500635399121533,1,"WP_001121007.1"
"ABUW_0719","cafA","ribonuclease G",-5.13340186997063,5.61657971087441,9.90606560046398e-07,0.000752860985635263,"no data"
"ABUW_0723","thrH","phosphoserine phosphatase/homoserine phosphotransferase bifunctional protein",-1.47650815239268,1.8197112660932,1,1,"WP_000406996.1"
"ABUW_0724","ABUW_0724","membrane protein involved in aromatic hydrocarbon degradation",-2.19186783462656,1.93057900459029,0.999999999999975,1,"WP_000768265.1"
"ABUW_0725","ABUW_0725","NAD(P)H dehydrogenase, quinone family",-1.4775908781485,1.83808860474376,0.999999999999975,1,"WP_001023281.1"
"ABUW_0726","ABUW_0726","putative transcriptional regulator (AraC family)",-2.19078776384674,1.91307375918052,0.999999999999975,1,"WP_000187151.1"
"ABUW_0727","ABUW_0727","fatty acid desaturase",-3.73038675418391,2.29192368811056,0.145115118987965,0.859633558125512,"WP_000993868.1"
"ABUW_0729","uppP","undecaprenyl-diphosphatase UppP",-1.4775908781485,1.83808860474376,0.999999999999975,1,"no data"
"ABUW_0732","hchA","chaperone protein",-1.4775908781485,1.83808860474376,0.999999999999975,1,"WP_001095768.1"
"ABUW_0742","ABUW_0742","hypothetical protein",-3.2064630586482,2.14027679706828,0.582070460722361,1,"WP_000371040.1"
"ABUW_0745","ABUW_0745","hypothetical protein",-2.19186783462656,1.93057900459029,0.999999999999975,1,"WP_000065152.1"
"ABUW_0751","ABUW_0751","hypothetical protein",-6.26745259173464,3.66545655282246,0.00138875609996523,0.0680938474821661,"WP_000061204.1"
"ABUW_0759","ABUW_0759","hypothetical protein",-1.47650815239268,1.8197112660932,1,1,"WP_001204261.1"
"ABUW_0767","ABUW_0767","hypothetical protein",-2.19044293082581,1.90814917360387,0.999999999999975,1,"WP_001203942.1"
"ABUW_0770","ABUW_0770","hypothetical protein",-4.47775622413453,2.60455801119683,0.0606405147211339,0.692701831106436,"WP_000433694.1"
"ABUW_0773","ABUW_0773","hypothetical protein",-3.00969720543173,2.08116618207408,0.517101587829878,1,"WP_000372122.1"
"ABUW_0774","ABUW_0774","hypothetical protein",-1.4775908781485,1.83808860474376,0.999999999999975,1,"WP_000729387.1"
"ABUW_0776","ABUW_0776","hypothetical protein",-5.11159351272723,2.92192085800102,0.0335767419799789,0.542943061803915,"WP_000268265.1"
"ABUW_0778","ABUW_0778","hypothetical protein",-2.19186783462656,1.93057900459029,0.999999999999975,1,"WP_000004552.1"
"ABUW_0781","ABUW_0781","hypothetical protein",-1.47650815239268,1.8197112660932,1,1,"WP_001278744.1"
"ABUW_0782","ABUW_0782","prophage LambdaCh01, coat protein",-1.47650815239268,1.8197112660932,1,1,"WP_000502910.1"
"ABUW_0787","ABUW_0787","hypothetical protein",-1.47650815239268,1.8197112660932,1,1,"WP_001251874.1"
"ABUW_0794","ABUW_0794","helix-turn-helix domain protein",-6.43426875095043,3.78455101841419,0.000973604482746298,0.0528528147776562,"WP_000274931.1"
"ABUW_0801","ABUW_0801","hypothetical protein",-4.74112980506252,2.73003640875555,0.0454959932466375,0.608574471967827,"WP_000835375.1"
"ABUW_0804","ABUW_0804","tail tape measure protein",-6.73469217206824,4.00784768967502,0.000219072974016307,0.015856710500228,"WP_000046172.1"
"ABUW_0808","ABUW_0808","hypothetical protein",-4.09227497178556,4.02609034704544,0.000937862538492102,0.0527981873521479,"WP_000590487.1"
"ABUW_0813","ABUW_0813","hypothetical protein",-3.02409569181363,2.09271809116162,0.500635399121533,1,"WP_000854583.1"
"ABUW_0814","ABUW_0814","hypothetical protein",-1.4775908781485,1.83808860474376,0.999999999999975,1,"WP_001197966.1"
"ABUW_0815","ABUW_0815","site-specific recombinase, phage integrase family",-2.19078776384674,1.91307375918052,0.999999999999975,1,"WP_001127116.1"
